fortune_rank,company_name,official_x_handle,tweet_id,created_at,text,tweet_url,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,collected_at,collection_method,max_posts_cap,source_folder,source_x_handle,source_x_url,account_role,account_index
48,UPS,@ups,2065517578600984670,Fri Jun 12 19:32:20 +0000 2026,"RT @Roadie: Father’s Day just got a little more well-done. 🥩🔥

We’re proud to be partnering with @OmahaSteaks, just in time for grill seaso…",https://x.com/ups/status/2065517578600984670,0,2,0,0,false,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2065159888955732348,Thu Jun 11 19:51:00 +0000 2026,"Father’s Day just got a little more well-done. 🥩🔥

We’re proud to be partnering with @OmahaSteaks, just in time for grill season.

From steaks to everyday essentials, Roadie helps get the items people need where they need to go, with drivers keeping it all moving.

Drivers, check the app to see what’s available near you! 🛻",https://x.com/ups/status/2065159888955732348,6,2,6,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2065097881632301072,Thu Jun 11 15:44:37 +0000 2026,We’re trending AND delivering.,https://x.com/ups/status/2065097881632301072,9,9,64,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2064921578517786953,Thu Jun 11 04:04:03 +0000 2026,Massive crowd on the Upper West Side starts chanting “UPS” simply because a UPS truck pulls up #GoKnicks https://t.co/oCO0iJwicn,https://x.com/ups/status/2064921578517786953,124,1991,33197,414,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2064385533376156013,Tue Jun 09 16:34:00 +0000 2026,Packages weren't the only thing delivered. https://t.co/eoPydDrtLo,https://x.com/ups/status/2064385533376156013,15,6,26,2,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2064033467231240566,Mon Jun 08 17:15:01 +0000 2026,"Need the easy button for logistics? We’re on it. 🤜🤛

We’re investing $50M in our network and adding a new time-definite heavy air freight service to and from Mexico to help automotive and industrial customers move faster, simplify cross-border shipping and keep production on track.
https://t.co/83X91erHFr",https://x.com/ups/status/2064033467231240566,18,2,10,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2062582150646419458,Thu Jun 04 17:08:00 +0000 2026,"Growth doesn’t wait. Shipping can’t either. 📦

That's why we built a shipping approach for @Weathertech with:
- clearer pricing
- simpler day-to-day shipping
- solutions built to scale

See how we help customers grow: https://t.co/pS3GNWXF5X
📸 John Harvey https://t.co/EmpMdaavo8",https://x.com/ups/status/2062582150646419458,26,0,15,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2062203659434258859,Wed Jun 03 16:04:00 +0000 2026,"When the rules shift, our network shifts faster. 💨

New regulations forced @AudienHearing to rethink how products move. Our UPS Customer Solutions team jumped in with an end-to-end supply chain reset, helping Audien navigate disruption, protect service and manage costs.

Watch the video to see how we helped Audien beat uncertainty. https://t.co/Yk92xXdRto",https://x.com/ups/status/2062203659434258859,11,2,9,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2061860144317649209,Tue Jun 02 17:19:00 +0000 2026,"🚨🚨Don’t miss our global supply chain update 🚨🚨
Learn more here: https://t.co/R4ouPx1tMg https://t.co/KeJS8vMd3m",https://x.com/ups/status/2061860144317649209,6,0,14,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2061092084388368574,Sun May 31 14:27:00 +0000 2026,"Soft launching summer 😎 
#UPSOfficeViews 📍Chicago https://t.co/fQVxDWO1Xe",https://x.com/ups/status/2061092084388368574,12,6,30,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2060781287623762257,Sat May 30 17:52:01 +0000 2026,"Take a moment for yourself today and try this box breathing exercise with us. 🤎💛🤎
#MentalHealthAwarenessMonth https://t.co/iiRGFI9Sz3",https://x.com/ups/status/2060781287623762257,9,0,12,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2060365100544831912,Fri May 29 14:18:14 +0000 2026,"RT @UPS_News: UPS Invests $50 Million to Transform Logistics for North American Automotive and Industrial Manufacturers, Launches Air Freig…",https://x.com/ups/status/2060365100544831912,0,3,0,0,false,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2060310863462969779,Fri May 29 10:42:43 +0000 2026,"UPS Invests $50 Million to Transform Logistics for North American Automotive and Industrial Manufacturers, Launches Air Freight Expansion in Mexico https://t.co/QesUGDRhUS",https://x.com/ups/status/2060310863462969779,20,3,10,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2059699404852847074,Wed May 27 18:13:00 +0000 2026,"Big goal. Bigger follow-through.
 
That’s right, this year we reached a major milestone in community impact: 30 million volunteer hours – 4 years ahead of schedule. 🎉

Learn more: https://t.co/noNcJT5FbY
#GlobalVolunteerMonth https://t.co/jDbBcx0140",https://x.com/ups/status/2059699404852847074,13,0,7,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2058918512031158579,Mon May 25 14:30:00 +0000 2026,"Today, we pause to honor the brave men and women who made the ultimate sacrifice in service to our country. We remember their courage with gratitude. https://t.co/HGhU11zX7R",https://x.com/ups/status/2058918512031158579,12,7,26,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2056424403508859363,Mon May 18 17:19:18 +0000 2026,"RT @LiverpoolFCW: A special delivery from our skipper to Anfield, courtesy of @UPS  📦❤️ https://t.co/dZ95IChJaP",https://x.com/ups/status/2056424403508859363,0,22,0,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2056403415664562427,Mon May 18 15:55:55 +0000 2026,"A special delivery from our skipper to Anfield, courtesy of @UPS  📦❤️ https://t.co/dZ95IChJaP",https://x.com/ups/status/2056403415664562427,16,22,273,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2056017397094527278,Sun May 17 14:22:01 +0000 2026,"Camouflage: 8/10 
Delivery: 10/10
📸 Pete Renaud 📍Florida https://t.co/g68s1TfxDD",https://x.com/ups/status/2056017397094527278,27,4,22,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
48,UPS,@ups,2055390001651683361,Fri May 15 20:48:58 +0000 2026,"You know it's good when you come back for seconds.
https://t.co/1hC5V6hyMV",https://x.com/ups/status/2055390001651683361,10,1,5,0,true,false,,2026-06-12T21:46:19.098788+00:00,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,@ups,https://x.com/ups,primary,1
