fortune_rank,company_name,official_x_handle,tweet_id,created_at,text,tweet_url,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,collected_at,collection_method,max_posts_cap,source_folder
45,Johnson & Johnson,@JNJNews,2044029158750056467,Tue Apr 14 12:25:02 +0000 2026,Join our Q1 2026 #earnings call and webcast now: https://t.co/nPjnmv8JMK $JNJ https://t.co/NlOHJ8lHjF,https://x.com/JNJNews/status/2044029158750056467,9,6,9,0,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,2034245318162723082,Wed Mar 18 12:27:32 +0000 2026,"#NEWS: The U.S. FDA has approved our new treatment for patients 12 and older with moderate to severe plaque psoriasis, bringing a fundamentally different systemic treatment option to patients and physicians.

Learn more: https://t.co/9Z2XlzapVC

For U.S. Audience Only https://t.co/6u6wKHRFoZ",https://x.com/JNJNews/status/2034245318162723082,15,5,26,5,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,2032071288823402844,Thu Mar 12 12:28:43 +0000 2026,"#NEWS: The U.S. FDA has approved a breakthrough extended depth of focus (EDOF) intraocular lens intended for use in cataract surgery.

This advanced technology is designed to deliver clarity of vision with reduced visual symptoms, helping patients see the world as they expect¹. Learn more: ​https://t.co/yaEgimfk6m

For U.S. Audiences Only.

¹TECNIS PureSee™ IOL with TECNIS SIMPLICITY™ Delivery System, Model DEN00V. Directions for Use, current revision.",https://x.com/JNJNews/status/2032071288823402844,4,6,18,1,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,2013966065424847232,Wed Jan 21 13:25:02 +0000 2026,Join our Q4 and full-year 2025 #earnings call and webcast now: https://t.co/3wnWWgqxfN $JNJ https://t.co/GnYOMy3saN,https://x.com/JNJNews/status/2013966065424847232,7,7,21,0,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,2001434719087423887,Wed Dec 17 23:29:56 +0000 2025,"#NEWS The U.S. FDA has approved a new subcutaneously administered therapy for the treatment of EGFR-mutated advanced non–small cell lung cancer (NSCLC) in adults.

This treatment option brings us one step closer to delivering more personalized care centered on the patient experience.

Learn more: https://t.co/r0y0PyIEzB

#JNJOncology #LungCancer",https://x.com/JNJNews/status/2001434719087423887,19,10,24,1,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,1986413733590052872,Thu Nov 06 12:41:54 +0000 2025,"Today, the U.S. FDA approved one of our therapies as an adjunctive treatment for adults living with major depressive disorder (MDD) – offering hope to the 2 in 3 patients who experience residual symptoms despite their antidepressant treatment. Learn more here: https://t.co/COWXmvCHzt",https://x.com/JNJNews/status/1986413733590052872,18,15,30,0,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,1981425566835233139,Thu Oct 23 18:20:42 +0000 2025,"What's the difference between AI hype and AI value in healthcare? At #HLTHUSA, our CIO Jim Swanson shared what successful teams focus on to deliver real results that advance health. https://t.co/EFaZHZnwTL",https://x.com/JNJNews/status/1981425566835233139,23,10,31,2,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,1981055080972558438,Wed Oct 22 17:48:32 +0000 2025,"Driven by our commitment to closing the gap between communities and care, we're excited to announce that we're teaming up with the @nyjets to promote better health in the local community, which is home to both our world headquarters and the Jets.

Join us in honoring healthcare champions as we build a healthier community together: https://t.co/yVHHEmIuRp",https://x.com/JNJNews/status/1981055080972558438,9,5,13,1,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,1978543856753803637,Wed Oct 15 19:29:49 +0000 2025,"We’re gearing up for #HLTHUSA October 19-22. Don’t miss sessions on AI’s real-world impact, breaking barriers in cancer care and how nurses are fueling healthcare innovation: https://t.co/bGEEXuwuev https://t.co/xYEBTsRv7c",https://x.com/JNJNews/status/1978543856753803637,20,7,14,0,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,1978074682168406449,Tue Oct 14 12:25:29 +0000 2025,Join our Q3 2025 #earnings call and webcast now: https://t.co/EEGU1oWveE $JNJ https://t.co/IwiIcjdu5I,https://x.com/JNJNews/status/1978074682168406449,11,4,5,1,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
45,Johnson & Johnson,@JNJNews,1978048362537447514,Tue Oct 14 10:40:54 +0000 2025,"Today we’re announcing our intent to separate our Orthopaedics business. We’re confident this move would further strengthen the focus of Johnson & Johnson on our six key growth areas – Oncology, Immunology, Neuroscience, Cardiovascular, Surgery, and Vision. It would also establish a standalone Orthopaedics business, operating as Depuy Synthes, that would be the largest, most comprehensive orthopaedics-focused company with leading market share positions across major product categories.

Learn more: https://t.co/xJHKJU1lPS",https://x.com/JNJNews/status/1978048362537447514,7,7,18,6,true,false,,2026-06-12T11:14:24.577572+00:00,capped browser-based collection of observable public posts,50,045_johnson_johnson
